q0,q1,v0,v1,v_max,a_max,j_max,dt
-22.36,29.203,73.826,96.147,-99.892,-802.974,-5610.86,0.001
-2.38,-19.568,20.998,-84.008,-133.17,695.636,-5816.144,0.001
1.637,7.685,-3.934,22.505,-175.588,-956.411,-1712.277,0.01
6.843,11.078,-21.269,54.491,139.462,839.027,4645.605,0.01
-26.894,-19.948,92.056,-43.917,-72.132,-30.279,-1254.733,0.001
-28.709,-21.056,-93.531,-97.753,-144.931,-569.615,-8353.034,0.001
-23.312,-21.454,-24.437,-76.3,-166.476,-31.28,-7698.584,0.001
3.318,-24.442,40.128,-88.977,192.356,-800.837,181.846,0.01
6.304,25.04,-58.019,49.788,-171.186,-853.241,-3007.051,0.001
17.043,21.198,6.731,86.713,193.041,-402.348,-7046.073,0.001
27.286,-8.572,-28.006,-92.371,-152.878,-290.752,2554.343,0.001
-18.341,-24.476,42.634,-72.697,-95.991,-771.838,4849.81,0.001
-1.999,-10.068,-98.613,-63.83,43.989,57.805,397.124,0.001
24.668,-25.953,27.915,72.621,-86.56,32.004,-8549.392,0.001
-5.043,-24.718,-74.749,-26.834,-81.426,-747.153,-3878.845,0.001
-12.119,13.383,54.909,11.251,131.154,617.362,-6046.868,0.01
-14.559,-5.358,7.472,65.943,56.441,395.175,6190.765,0.001
19.915,1.207,18.635,19.008,-123.548,-741.136,-3340.897,0.001
11.672,-13.787,-76.138,-89.43,31.856,-174.36,2572.632,0.01
-29.63,13.429,22.366,51.527,135.259,374.005,7292.073,0.001
8.229,22.131,-2.137,46.62,-139.766,-22.801,-4618.816,0.001
18.901,-19.4,-24.269,23.079,111.874,253.448,-2770.86,0.001
9.679,-6.25,-97.715,-92.382,69.988,579.81,-9888.428,0.001
-9.904,-5.855,71.935,-25.041,-36.082,887.482,-3416.581,0.001
27.55,1.355,78.26,-24.431,-9.721,603.762,4698.256,0.001
2.121,-19.509,50.884,17.481,38.37,-734.05,-2924.353,0.001
3.998,-5.057,59.963,-55.721,155.722,736.659,7879.969,0.001
-23.049,-29.725,-73.288,26.728,13.549,39.853,456.803,0.001
0.535,24.927,-45.078,-56.499,-153.541,-705.943,-7791.352,0.001
18.899,-4.1,87.399,-86.025,-194.586,-989.168,2325.647,0.001
7.936,14.183,99.117,33.342,-20.727,-324.596,-7707.977,0.001
-22.195,-23.983,90.333,80.028,151.526,854.642,6231.334,0.001
1.995,-24.963,-0.068,99.192,151.228,410.718,2747.67,0.001
27.065,16.953,26.035,34.115,-179.381,-429.981,8630.856,0.001
-25.321,25.395,-96.39,86.586,108.793,-792.84,-6331.72,0.001
-3.796,-16.241,-25.568,10.423,134.889,-328.406,6876.76,0.001
16.9,-2.851,-98.172,38.279,101.744,154.881,1116.912,0.001
-20.182,-17.568,9.344,-3.273,-33.25,542.054,-1506.634,0.001
11.57,-23.587,-15.505,-65.544,-119.573,62.712,-8800.617,0.001
-3.919,-24.843,55.806,-24.925,-54.145,139.612,-8666.745,0.001
19.195,29.575,53.864,56.48,-65.201,-980.758,-4539.716,0.001
3.265,-3.551,-70.346,-52.609,181.94,-723.083,6775.908,0.001
17.289,-14.757,-69.924,54.597,-174.701,9.047,8344.742,0.001
-13.926,13.766,7.284,-84.709,132.984,482.81,1168.049,0.001
1.757,-6.832,12.291,-46.631,-18.743,-977.043,-2455.466,0.001
8.953,5.284,-37.571,-74.975,-139.357,805.03,2182.004,0.001
-19.144,16.654,-59.087,-23.344,84.138,216.98,1220.223,0.001
-18.115,12.682,23.85,64.192,107.026,114.811,780.894,0.001
-20.662,26.826,-7.189,-47.738,187.807,875.929,4684.472,0.001
29.152,15.603,23.065,-82.573,189.702,26.511,6123.199,0.001
-14.966,-19.519,-98.768,-92.525,-197.273,632.429,7558.659,0.001
-7.643,0.041,-3.17,-23.22,100.446,291.211,5851.347,0.001
-1.241,-12.132,-31.215,40.647,-123.499,-2.535,-938.189,0.001
-11.735,21.752,-75.429,69.954,-71.125,543.891,-3464.165,0.01
12.686,9.796,-4.01,62.452,34.88,317.245,-1451.669,0.001
-1.747,11.209,-12.695,-94.326,-106.429,-162.239,-8855.896,0.001
7.602,-23.032,35.6,27.648,-1.62,-362.041,4602.455,0.001
-17.504,6.6,32.369,87.156,-105.153,793.748,2467.331,0.001
-6.504,-8.252,-73.428,2.359,87.745,-704.814,-3772.352,0.001
-19.736,-5.685,-54.889,-65.893,-21.374,133.336,-2599.799,0.001
4.832,-18.486,-73.205,26.924,-12.232,-109.198,-7284.138,0.001
-13.394,19.832,7.335,38.413,-81.045,408.207,8792.657,0.001
-24.478,26.719,-89.537,95.407,-34.514,872.555,7442.265,0.01
-14.362,24.148,-48.856,59.379,-195.256,898.881,1636.54,0.001
20.232,6.036,-10.851,-17.331,130.22,-478.898,-570.196,0.001
15.178,-4.556,-59.561,53.313,-77.523,-483.142,2733.126,0.001
-8.128,-29.5,77.329,-25.941,-87.012,-346.734,4619.078,0.001
5.979,-27.046,14.566,92.617,23.106,84.488,-7590.725,0.01
-9.436,1.199,21.569,7.662,98.35,-335.332,4821.864,0.001
-3.811,-1.059,4.992,-29.459,181.034,751.686,-2978.853,0.001
-14.507,-29.234,28.598,52.102,118.516,170.559,-2214.448,0.001
-4.076,-2.377,-41.767,96.457,-153.225,-385.762,-5871.617,0.01
-27.865,-28.429,-34.989,-23.721,10.513,-306.305,3377.947,0.01
-25.277,16.137,59.874,95.778,176.843,-237.124,639.049,0.001
-9.633,-4.083,56.385,-83.759,53.718,963.617,-6712.372,0.001
-17.494,27.694,25.998,-19.906,135.083,-319.163,3908.279,0.001
14.593,4.026,-10.193,-65.023,-40.917,390.913,7914.945,0.001
-0.107,22.389,-97.637,-3.419,-59.406,923.731,-5944.837,0.001
-25.89,4.381,-75.535,-83.898,-118.029,-429.972,-7061.351,0.001
-6.591,-1.412,51.366,-94.746,179.164,49.79,-866.119,0.001
-14.47,5.589,-11.702,12.444,143.783,-506.809,-8219.515,0.001
15.311,26.255,42.287,-16.327,-22.881,-446.339,-6456.478,0.001
22.742,-29.242,91.645,-53.298,-126.459,231.919,-3596.353,0.001
22.126,-13.134,-48.895,-87.284,33.226,200.854,-2209.816,0.001
-17.251,-25.459,-77.828,-97.286,-8.638,-750.751,555.022,0.001
-3.271,10.157,-22.014,56.228,-44.039,372.156,7656.746,0.001
-28.656,7.682,-50.125,33.418,5.147,13.587,-5078.625,0.001
16.593,-24.399,-53.316,-44.267,43.698,-309.104,1700.817,0.001
-5.957,10.135,4.257,-18.466,63.567,516.196,-818.028,0.001
7.4,-23.497,-23.727,-34.754,-72.175,-619.409,-7881.085,0.001
28.414,7.993,-43.802,79.791,-0.115,626.727,-6951.793,0.001
-7.259,-19.694,6.614,-18.187,171.403,907.975,-6276.718,0.001
11.811,-11.497,27.53,29.472,-141.656,-652.847,3523.224,0.001
-2.861,-9.602,-59.686,40.87,109.591,-709.691,7589.225,0.001
-3.391,20.92,-7.49,-81.182,39.017,-289.378,4124.267,0.001
-15.375,-16.744,-78.908,-29.953,-56.373,194.176,-7420.859,0.001
-19.936,18.904,-29.232,41.078,-16.13,-170.72,7100.289,0.001
8.665,4.226,33.623,-8.139,43.838,75.986,-2268.007,0.001
-29.24,5.264,-5.941,21.359,-24.569,-9.349,2360.507,0.001
-29.348,9.919,-62.545,-57.96,-190.791,-144.404,-6960.451,0.001
-5.189,-19.946,-94.069,7.161,18.791,-569.999,-5613.031,0.001
-10.592,-2.62,4.868,-19.605,121.098,-241.793,-4246.739,0.001
-9.323,-8.408,-23.204,-37.249,22.428,705.836,1386.808,0.01
-15.35,-22.95,10.506,-25.318,-40.586,-952.944,7431.423,0.001
-5.409,-14.063,88.647,-90.998,83.025,55.315,5960.45,0.001
-27.114,14.811,11.753,-76.427,68.612,49.291,7317.612,0.01
26.892,6.547,-79.536,-96.905,59.862,-199.111,-6381.409,0.001
-27.775,-9.921,-55.339,-27.91,-169.461,-981.815,9184.205,0.001
2.039,-8.981,52.41,39.645,-135.708,764.445,8115.978,0.001
1.423,-1.488,-88.982,45.193,20.897,893.319,-1749.022,0.001
-24.8,-8.129,29.622,-48.276,121.265,931.446,-9777.159,0.01
-16.096,13.752,-66.3,66.888,-174.909,-436.647,4634.016,0.001
-6.991,-0.53,3.129,0.244,-68.415,-439.392,-9450.138,0.001
-4.517,-26.515,-43.608,-6.165,93.878,-863.276,-253.337,0.001
16.417,29.006,29.928,-65.312,88.619,-706.049,544.718,0.001
21.178,-25.646,-22.573,-69.569,-107.047,455.095,5583.94,0.001
26.745,-6.338,-17.788,-6.292,24.764,528.135,3904.587,0.001
-22.906,14.458,-86.692,-40.146,124.976,934.346,2118.427,0.001
-18.737,11.69,-24.087,14.865,-154.15,362.174,-4801.716,0.001
-23.453,-29.291,5.613,92.339,157.401,-245.039,2878.293,0.001
-2.732,2.67,-9.325,87.306,146.734,-129.453,-5446.423,0.001
-17.87,-6.045,18.065,46.807,40.372,-272.242,9559.106,0.001
-13.001,-11.453,93.428,60.875,113.554,-297.505,6099.015,0.001
-9.591,-0.863,-81.229,-60.856,74.789,-637.36,-7211.738,0.001
6.623,29.912,-88.36,-0.048,112.035,658.531,4960.828,0.001
9.4,27.334,73.501,55.596,44.953,658.286,3628.458,0.001
28.781,18.96,39.138,49.959,-133.125,-299.216,-6383.753,0.001
-4.578,28.01,69.245,-88.641,90.04,-911.68,-5564.994,0.01
20.122,-9.634,19.957,41.941,-121.577,57.934,4511.783,0.001
-18.632,22.981,57.636,-91.139,42.047,980.608,7039.464,0.001
-6.526,-7.609,-27.909,-61.163,145.125,-794.108,-1761.871,0.001
3.726,-18.916,79.533,0.099,-117.962,662.086,-3847.034,0.001
27.411,-14.793,-74.5,-77.267,-10.114,756.275,5417.462,0.001
-27.347,4.843,15.088,5.4,146.29,584.942,6475.785,0.001
-26.128,-1.857,44.204,-47.217,-106.127,590.318,5256.293,0.001
24.501,13.861,43.733,21.774,175.174,-157.729,4339.544,0.001
11.638,19.429,42.221,-4.614,-63.064,267.472,2808.054,0.001
21.258,17.545,57.825,38.772,-168.066,919.674,1222.764,0.01
16.342,-8.705,-1.746,-14.929,141.179,31.868,257.849,0.001
27.483,-21.266,-26.53,-59.963,116.72,-717.16,5294.375,0.001
-7.041,-20.763,57.147,77.525,31.055,-470.607,9637.83,0.001
-4.736,-8.318,-82.468,45.724,-136.362,-844.69,7486.843,0.001
-14.352,-0.365,-16.129,44.63,92.65,-599.835,4807.135,0.001
-0.151,-0.283,99.877,25.032,53.765,29.483,-8731.561,0.001
-29.426,-4.276,16.122,-83.569,115.59,413.412,1201.245,0.001
22.727,-24.791,52.402,-17.183,56.836,495.716,9910.347,0.001
-10.206,16.03,-25.336,-76.798,130.657,768.366,-3798.326,0.001
-18.36,0.384,10.301,-71.239,-184.324,7.362,2118.445,0.001
-13.074,25.758,81.336,-73.888,110.312,-171.456,-5261.769,0.001
27.005,3.169,81.683,77.425,132.284,447.48,7422.024,0.001
8.483,-16.552,-9.496,-62.88,-56.845,567.27,5190.901,0.001
-13.255,11.228,-90.261,-42.429,-138.915,-380.472,-3536.099,0.001
-11.566,-13.1,49.74,-6.792,-188.336,766.337,8284.582,0.001
-3.43,21.809,5.008,62.83,-160.953,669.323,-9659.183,0.001
23.497,-13.327,-54.505,-35.12,-77.774,-182.592,9975.434,0.001
-10.48,8.526,59.912,56.33,188.248,547.845,7500.308,0.001
-7.528,1.192,-35.194,8.168,144.608,-188.187,7330.452,0.001
16.529,12.946,62.01,71.195,-179.518,-660.049,-6956.569,0.001
9.446,-0.646,99.697,86.608,-49.89,-46.648,6009.974,0.01
-29.64,-16.444,74.355,-30.687,-126.563,470.758,779.861,0.001
-24.746,-5.287,-34.329,8.348,106.663,-240.275,3940.658,0.01
-15.015,-13.285,30.593,72.427,-194.977,-683.155,-560.15,0.001
-14.303,-9.698,-49.385,-81.763,120.999,-103.885,-9234.096,0.001
-23.253,11.525,85.79,-86.174,171.367,249.859,-1374.995,0.001
-0.313,13.503,-12.002,98.69,133.446,464.476,9568.993,0.001
-1.726,5.433,3.292,27.63,-163.321,-616.419,1522.838,0.001
2.167,-26.069,-79.08,56.046,101.276,-251.506,-3632.315,0.001
26.056,-15.718,39.958,-31.494,-10.388,-424.263,8792.34,0.001
-26.275,-21.599,21.326,-0.644,-85.806,175.802,-7742.98,0.001
-24.942,18.218,4.862,-20.783,-28.674,5.79,7399.263,0.001
18.119,18.259,30.569,66.297,-30.773,-246.593,-3004.046,0.001
0.56,10.283,97.868,-22.738,-11.095,953.157,3882.084,0.01
-6.613,-4.91,59.097,85.095,36.321,-721.97,7044.689,0.001
-22.877,-8.393,28.868,-21.663,27.079,1.425,-6050.413,0.001
9.315,-23.183,76.79,20.196,-62.743,337.151,-5412.498,0.001
-14.346,-24.656,-56.979,-37.804,-33.698,705.702,-9731.725,0.001
1.227,-18.666,-15.084,-47.435,186.377,890.857,4151.712,0.001
-27.957,25.107,93.988,77.397,116.677,672.477,-4097.39,0.001
27.76,16.508,31.629,4.02,197.964,32.348,-9114.751,0.001
25.941,20.933,19.557,20.486,-190.508,911.356,436.406,0.001
1.365,29.789,-37.828,21.578,-179.848,270.013,1753.679,0.01
7.647,14.912,-98.364,71.61,-5.2,-487.727,266.25,0.01
20.735,-26.893,96.974,1.191,114.984,571.441,8187.966,0.01
22.527,-28.772,-56.317,45.331,-113.221,-812.487,-6061.503,0.01
-26.75,18.563,46.497,82.194,-80.871,348.481,-1316.273,0.001
-25.724,11.128,60.274,79.858,191.35,196.472,-40.764,0.01
-18.276,25.412,20.098,81.11,-81.564,-642.526,4386.465,0.01
2.498,20.483,-70.209,41.689,-186.237,70.107,4771.98,0.001
2.778,4.774,-66.967,95.501,-70.293,493.123,8231.611,0.001
-14.288,16.094,-29.949,36.553,-53.429,-567.364,5682.479,0.01
-17.438,21.493,40.615,4.28,34.241,185.172,-1994.139,0.001
14.172,-6.328,-99.209,54.033,-131.86,270.228,-4.283,0.001
-5.634,-22.811,-69.462,56.069,-175.567,-165.13,3551.606,0.001
0.929,-3.344,90.567,-31.586,-149.592,375.622,7961.664,0.001
12.635,-16.825,98.5,-75.293,76.36,184.569,-6970.087,0.001
29.489,-22.806,-27.767,12.768,-30.749,-887.622,-6841.056,0.001
-20.643,-25.946,-34.206,-55.95,89.557,446.571,-6187.935,0.01
-1.537,-0.077,23.639,-31.128,56.761,634.144,9819.051,0.001
-1.243,-7.222,1.802,-97.519,49.274,-774.644,5079.624,0.001
-4.565,-20.06,13.625,-92.861,-145.122,-299.999,-7466.331,0.001
-0.76,18.134,81.343,-59.579,-59.718,-863.307,-7903.204,0.001
29.657,-29.935,32.184,56.956,162.739,-391.176,-7928.418,0.001
-25.119,0.684,57.243,28.86,-170.879,-781.135,-3719.041,0.001
-29.172,-13.035,-45.782,-81.323,-87.491,959.478,-3969.919,0.001
29.193,-11.655,-63.548,-57.535,186.602,-246.802,6767.075,0.001
27.011,9.084,67.423,5.853,11.765,-259.444,7418.564,0.001
17.057,-2.584,-90.161,20.669,47.285,472.88,-3373.777,0.001
-25.545,7.403,-73.816,-96.952,-45.462,-11.098,-2918.368,0.001
-4.945,-6.706,-40.389,-37.114,-151.84,-587.44,1027.626,0.001
-8.446,-13.304,13.291,-43.997,44.054,-876.152,4312.247,0.01
29.202,-21.199,-11.143,59.61,-28.974,34.646,-6922.967,0.001
26.343,1.013,85.213,22.436,102.973,352.478,3521.241,0.01
-29.074,1.13,99.846,-0.596,-188.662,111.689,-6088.822,0.001
-1.604,3.025,20.288,-17.744,197.259,-213.323,6222.022,0.001
23.89,-1.891,62.209,7.833,-81.03,40.217,3445.766,0.001
-21.38,8.472,63.028,-77.141,-142.024,-966.804,-5964.73,0.001
-15.257,-7.016,-87.666,3.355,185.645,-10.233,-8243.916,0.001
-22.112,-17.666,-58.779,-71.624,0.634,877.118,-9348.903,0.001
12.185,-27.717,-30.143,-20.398,191.087,-430.362,-8690.086,0.001
-10.197,23.938,-57.821,-36.845,138.74,402.374,7398.415,0.001
-23.792,-26.947,-57.268,-42.573,198.744,-143.708,7365.522,0.001
-16.721,-12.479,-34.159,-32.78,62.904,35.002,-4696.412,0.01
21.01,-26.255,-45.065,92.237,-19.991,406.576,-418.634,0.001
17.287,-24.325,46.51,10.117,-108.002,43.348,9842.542,0.001
-18.86,27.498,41.48,76.259,-110.173,142.399,-2079.574,0.01
-6.309,1.806,-42.631,-27.813,174.593,-19.582,-4578.561,0.001
-14.422,21.321,-98.712,-14.161,32.847,-273.201,-3545.618,0.001
5.926,7.039,-38.487,50.498,69.535,938.318,-1382.41,0.001
10.069,15.935,-31.987,-18.369,81.594,598.374,7893.026,0.001
-25.414,-24.52,-11.214,7.442,63.851,-679.656,-7609.393,0.001
-6.439,-5.562,-60.196,-63.866,193.433,-720.625,-7787.111,0.001
-16.107,28.558,-26.116,-32.629,-90.864,-218.294,5897.226,0.001
26.771,-28.261,49.464,-16.321,-161.753,479.398,7404.517,0.001
-8.435,-22.321,-36.197,14.926,42.709,788.555,-573.193,0.001
-12.557,-28.099,95.655,-69.549,-105.822,-286.777,7497.758,0.001
-24.244,-16.512,91.951,-41.443,154.488,-492.403,-8487.374,0.01
8.697,-21.81,69.517,81.985,-144.02,238.76,6165.27,0.01
-0.233,15.649,17.767,53.628,160.785,792.136,1437.604,0.01
-14.014,-27.173,-78.132,-87.051,-190.099,-104.941,-6356.158,0.001
13.972,-17.386,-61.328,98.823,5.756,262.471,-4581.174,0.001
26.958,28.495,-1.151,26.309,-2.56,22.721,-7885.482,0.001
27.944,-13.869,-82.186,97.26,148.557,-437.622,-7902.659,0.01
19.708,-6.84,85.964,88.883,-67.17,105.766,5538.419,0.001
-18.607,-26.366,73.567,-72.381,153.305,169.913,6319.384,0.001
17.069,-17.647,37.868,44.058,-132.993,855.752,-4006.678,0.001
-2.417,20.631,-35.973,95.099,-118.08,-294.562,6882.777,0.001
-22.478,7.033,-41.185,-79.771,-145.161,-307.375,3628.36,0.001
-7.013,13.996,20.193,-18.628,-8.69,-767.807,2205.613,0.01
-25.955,-21.569,-47.41,-55.963,156.163,527.824,-2401.592,0.001
24.631,29.155,-38.42,22.278,-145.215,310.361,37.315,0.001
28.525,10.306,-42.058,-91.208,194.819,-591.313,-1701.382,0.001
11.885,23.53,79.61,-85.081,103.577,19.546,-8399.479,0.001
-15.243,-15.331,83.568,84.281,183.793,107.087,-573.263,0.001
10.526,6.977,3.414,30.778,-186.769,-797.303,391.855,0.001
-24.606,-4.506,-1.046,23.292,-3.011,961.94,9709.636,0.001
28.102,-6.83,76.102,32.683,-111.751,421.625,8473.267,0.01
9.887,23.937,23.261,90.451,-91.228,-734.992,-5214.578,0.01
-23.209,20.668,-71.021,-47.935,129.261,-608.129,-6143.515,0.001
-25.034,2.716,-77.767,-31.33,-161.542,-379.744,6798.716,0.001
-27.849,17.944,-70.503,31.397,-183.632,577.372,9099.315,0.001
4.318,-24.249,92.823,-85.896,-122.954,31.728,335.669,0.001
20.377,-9.391,-1.858,-33.443,69.142,-529.696,795.45,0.001
16.101,2.425,26.039,-11.522,45.871,-729.208,-1597.825,0.001
29.978,-3.326,-21.034,-10.601,2.523,762.321,9719.584,0.001
6.306,-24.095,58.255,39.849,93.919,-582.705,-7447.603,0.001
-7.966,6.737,37.888,-60.014,59.719,-177.243,-8747.58,0.01
-28.986,8.66,42.044,63.796,100.587,624.574,8051.743,0.001
-15.874,4.821,-76.786,19.574,87.97,447.666,654.68,0.001
10.756,-3.938,87.164,12.805,-173.409,233.104,3724.038,0.01
-4.26,10.681,-35.5,-15.502,175.195,723.617,-5466.693,0.001
-20.023,-18.552,95.342,-39.899,-109.743,682.02,1790.237,0.01
2.565,24.38,2.931,-74.515,87.891,-35.3,-4668.817,0.001
5.317,29.209,2.444,12.848,147.997,-60.904,-5648.607,0.001
18.697,26.623,-76.412,49.972,-118.887,387.127,-4421.508,0.001
-1.667,-10.778,28.465,-10.478,-72.96,515.773,451.618,0.001
25.109,-25.313,-33.375,79.527,-80.943,-937.49,-1426.974,0.001
21.81,-29.218,96.827,-38.491,-184.034,-675.166,-5469.869,0.01
1.31,12.919,95.392,20.358,139.024,348.245,-6969.953,0.001
1.736,24.003,89.453,-64.841,-169.952,-336.744,9311.291,0.001
10.775,7.837,-94.779,-90.524,-84.682,-134.607,8094.35,0.001
10.901,-13.747,-27.275,-95.8,-183.511,267.637,7974.367,0.001
-18.657,-18.563,-87.458,-44.596,158.847,-990.657,3909.727,0.001
-1.665,28.964,-69.16,-25.909,-120.509,-6.111,4271.888,0.01
7.017,-5.383,86.145,78.699,170.475,-227.176,1630.778,0.001
25.556,7.27,-32.917,-66.509,160.098,69.303,-5485.526,0.001
-20.031,25.53,-33.564,35.206,198.806,390.132,-9614.16,0.001
21.847,7.918,-3.914,57.402,141.682,569.835,4738.137,0.01
-13.544,-20.782,39.465,-68.278,84.425,-876.629,1552.343,0.001
4.438,-16.095,-30.106,36.765,-34.858,806.986,-1368.983,0.001
-22.512,26.319,-50.452,-31.033,-194.468,202.892,-4642.649,0.001
1.058,-0.451,70.833,29.754,23.116,424.025,-5974.511,0.01
-25.15,-0.875,76.441,42.072,135.41,-729.733,9231.192,0.001
-7.784,2.047,73.734,-2.714,-161.709,225.117,-636.426,0.01
10.446,23.886,-65.159,15.154,-165.652,598.481,6703.306,0.001
-28.42,-1.015,-55.632,-65.833,105.285,613.606,6224.83,0.001
9.108,-25.62,-12.613,-29.834,43.281,-908.918,-7850.138,0.001
23.561,15.901,-90.763,-12.618,-191.274,-413.916,3608.755,0.001
-2.987,-1.019,25.303,19.137,-51.762,-735.714,6924.117,0.001
22.017,-19.877,-81.613,91.231,-183.53,-996.227,-793.718,0.001
15.029,-12.375,15.189,44.789,-124.281,-558.429,3747.718,0.001
-3.11,-13.525,31.581,49.576,-197.309,-87.747,7339.695,0.001
6.399,-12.464,3.849,32.796,137.027,-942.753,1035.669,0.001
12.015,26.474,-86.027,-98.254,189.321,744.191,307.167,0.001
-15.992,-5.475,75.109,8.878,-41.127,-842.391,9566.321,0.001
-2.755,-4.952,-34.01,-70.013,69.291,244.642,8642.093,0.001
-27.137,-2.048,90.4,-1.457,86.951,-797.819,-3316.301,0.001
6.68,-11.23,81.95,-94.93,160.204,-132.895,-8313.592,0.001
-28.975,21.682,91.359,-69.99,-74.13,54.668,-5355.267,0.001
7.459,3.367,-51.876,84.086,93.947,667.738,-8122.5,0.001
-18.338,3.179,-58.057,-8.743,-111.893,-843.945,4973.778,0.001
0.349,-25.187,0.574,-3.734,-43.791,148.633,-9679.84,0.01
-1.212,-8.826,6.899,-75.412,-129.767,-479.702,2578.245,0.01
12.633,-9.97,-90.833,-50.987,138.809,770.736,7490.988,0.001
11.42,20.454,-91.738,87.431,-23.097,-620.134,2935.992,0.001
13.563,-11.784,52.668,55.021,124.332,-888.443,-2189.116,0.001
-3.538,-9.993,-6.365,-0.643,-55.307,17.331,7070.378,0.001
-10.282,17.928,35.979,-30.734,193.32,-358.693,-5073.227,0.001
2.826,6.031,19.315,64.408,-59.103,762.239,-1468.972,0.001
21.503,-24.094,5.764,-66.441,-173.557,843.242,4321.446,0.001
24.863,14.727,91.29,-59.953,5.24,-215.592,-281.499,0.001
7.56,-9.231,-19.174,-7.859,132.784,-446.453,-2169.488,0.001
1.033,-13.782,61.33,92.575,85.243,-427.926,6032.412,0.01
2.249,-15.688,99.606,90.971,-112.389,-673.333,-906.408,0.001
-20.34,20.787,25.156,73.998,186.761,89.943,-2232.624,0.001
-21.706,3.938,-49.937,-39.734,129.71,462.085,3936.391,0.001
5.727,-15.998,74.584,66.206,-89.902,473.048,-738.205,0.001
6.418,-13.634,-88.701,-47.566,17.838,625.869,5117.107,0.001
8.659,23.464,-60.18,-1.411,42.639,-635.768,200.693,0.01
-26.184,0.756,85.714,-89.341,-110.598,-264.991,6164.537,0.001
-26.193,18.407,-9.654,-22.205,40.691,802.703,7099.941,0.001
6.231,24.228,56.522,77.458,136.384,835.315,-452.241,0.01
-5.505,12.002,-47.526,22.646,-16.88,459.219,392.269,0.001
-3.672,-0.492,97.753,45.764,21.023,-447.51,4277.03,0.001
-25.236,-5.325,20.094,36.454,72.67,220.751,-1456.37,0.001
-5.54,-0.419,-16.004,13.667,-78.633,874.012,-4833.793,0.001
-23.226,4.012,86.994,64.635,174.088,534.037,393.994,0.001
29.827,19.407,-26.764,-12.727,147.24,-392.574,-7418.129,0.01
12.354,0.797,17.159,79.491,43.076,79.448,-2281.856,0.001
-2.073,-17.713,-64.245,-37.284,-171.855,96.794,-2293.475,0.001
-22.771,-0.718,19.784,44.147,49.71,307.896,49.196,0.001
15.046,-27.86,11.632,-54.142,-151.475,-415.475,-1856.553,0.001
27.916,-28.149,16.405,-66.553,-21.768,-243.543,-2485.486,0.001
22.004,5.409,-30.181,-67.289,83.54,586.743,2212.603,0.001
22.786,-17.549,-61.318,7.605,-133.6,-17.193,-4926.463,0.001
-19.581,6.46,9.519,48.804,132.716,874.201,7734.879,0.001
-12.736,-23.909,59.673,-65.159,120.4,496.876,6893.951,0.01
21.079,-15.707,-26.242,47.047,50.398,159.644,-4438.154,0.001
-2.246,20.216,-4.144,30.162,168.132,-601.722,-8268.922,0.001
29.83,24.857,77.953,63.069,159.022,163.838,6416.752,0.001
-13.135,-23.124,65.638,88.509,147.436,78.834,9144.702,0.001
-8.509,-19.475,74.061,-78.192,-178.526,-603.602,554.259,0.01
14.401,25.653,89.487,47.358,184.169,561.223,-9266.706,0.001
2.797,23.396,-43.905,22.505,-3.24,340.846,-8716.646,0.01
4.287,29.024,-90.359,-36.385,-85.995,-867.759,-4260.272,0.001
-25.569,11.617,-68.204,57.721,-25.645,-866.721,313.657,0.001
